id,title,release_date,duration,discription,image,country,budget,boc,status,avg_rating,num_rating,trailer,type,taglines
150,RangiTaranga (2015) ,2015-07-3,,"    Gautam, a novelist leads a reclusive life in Ooty. Gautam's latest novel is titled RangiTaranga, a word which might hold the key to his past. Indu, a soft natured girl, paints the cover pages of all Gautam's novels. Sandhya, a self proclaimed journalist, is in search of an anonymous writer who goes by the pen name ""ANASHKU"". Unforeseen circumstances lead Gautam to Indu's ancestral home in the village of Kamarottu. Upon his arrival in Kamarottu, he befriends the post master, Kalinga, and the elderly school head master, Shankara. Gautam experiences a lot of strange occurrences and his investigation into these incidents irks the powerful men in the village. Meanwhile, Sandhya's trail leads her to Kamarottu. And then, the unexpected happens!!!","https://m.media-amazon.com/images/M/MV5BMTAzNjAwNDEwMTNeQTJeQWpwZ15BbWU4MDk5MjMyMzYx._V1_UY67_CR0,0,45,67_AL_.jpg","India
",237299268.0,264576754.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3982735641?playlistId=tt4432480,M,RangiTaranga (2015) 
151,Pyaar Ka Punchnama (2011) ,2011-05-20,,"    Outspoken and overly critical Nishant Agarwal meets gorgeous new co-worker, Charu, offers his help, assists her financially, and they become close friends. His room-mates, Rajat and Vikrant, are pleased with this outcome as they already have girlfriends in Neha and Rhea respectively. But both the relationships are not as harmonious, as Rajat feels Neha is self-centered and demanding, while Rhea appears to be withdrawn and aloof. Missing their meetings and bar-hopping, the trio decide to take a time-out and be by themselves. All three women, however, find out and decide to accompany them to the beach where they eventually mingle. The trio do not know that soon misunderstandings will crop up - and it will take a lot of effort and understanding to resolve them.","https://m.media-amazon.com/images/M/MV5BNDI4MmJkM2ItYjZjMC00MzYxLWIwZWEtYzE5YWZhYmExM2I5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",253115164.0,244590618.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2741025561?playlistId=tt1926313,M,Pyaar Ka Punchnama (2011) 
152,Eega (2012) ,2012-07-6,,"    Sudeep is a high profile industrialist who gets whatever he wants and he has a special eye for beautiful women. To get them, he will not hesitate to do anything. That desire gets triggered when Sudeep sees Bindu, a micro artist who runs a non-profit organization. However, Bindu is loved by Nani who keeps following her everywhere. Though Bindu loves him, she doesn't express it to him and enjoys the attention. The story takes a turn when Sudeep discovers the feelings of Bindu for Nani and is unable to digest his defeat. He kills Nani. But Nani is born again as 'Eega'(fly) and he wants to take vengeance on Sudeep.","https://m.media-amazon.com/images/M/MV5BNzhiN2YzZDYtYjQzMy00YTVkLTk4OTItYTQ0ODllMGM5NjA1XkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",255857808.0,330059454.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2230761753?playlistId=tt2258337,M,Eega (2012) 
153,Manorama Six Feet Under (2007) ,2007-09-21,137.0,"    Rajasthan-based Satyaveer Singh Randhawa works as a Junior Engineer with Lahkot Municipality's Public Works Department and lives a middle-class lifestyle with his wife, Nimmi, and son, Raju. The region faces drought and extreme temperatures, with the local Irrigation Minister, P.P. Rathore, making tall promises of diverting water from Haryana and Punjab via a canal that is being constructed on a controversial site. Satyeveer also authored a fictional novel 'Manorama' that sold only about 200 copies. So dismayed was he with this that he decided to not even keep a copy for his private library. To make matters worse he accepts a motorbike from Seema Constructions as a bribe, is apprehended, and suspended pending an inquiry. Now out of a job, he is approached by Manorama Rathore, the wife of the Irrigation Minister, to collect evidence that her husband is having an extra-marital affair for a fee of Twenty thousand rupees. Satyaveer accepts this offer little knowing that he will soon be ...","https://m.media-amazon.com/images/M/MV5BOGNjN2M4MDItMzc3YS00ZjdiLTlhMDMtYjk0OWQzMzc1ZjRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",303795782.0,320694478.0,NA,0.0,0.0,,M,"In The Desert, Nothing Is What it Seems        "
154,Neerja (2016) ,2016-02-19,122.0,"    Neerja is the story of the courageous Neerja Bhanot, who sacrificed her life while protecting the lives of 359 passengers on the Pan Am flight 73 in 1986. The flight was hijacked by a terrorist organization.","https://m.media-amazon.com/images/M/MV5BZDhjM2E0OWMtOTA0Yy00NTNhLWEwNTEtZjhkNjNmNTdiZDA2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",425449069.0,254215963.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3086005529?playlistId=tt5286444,M,Fear gave her courage.        
155,Madras Cafe (2013) ,2013-08-23,,"    An Indian Intelligence agent (portrayed by John Abraham)[9] journeys into a war torn coastal island, to break a resolute rebel group. He deftly maneuvers his resources to make significant breakthroughs, amidst a scenario where the enemy has no face and the only counsel is 'Don't get caught.' At various junctions, he meets a charismatic and passionate journalist (portrayed by Nargis Fakhri) who is following her will to reflect the truth behind the civil war. The story unfolds as their quest for the truth reveals a deeper conspiracy, by a faceless enemy, united to seize a common nemesis - India.","https://m.media-amazon.com/images/M/MV5BMTg1MzU5ODM4Nl5BMl5BanBnXkFtZTcwOTQ3MTM5OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",404589935.0,270214946.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3033250585?playlistId=tt2855648,M,Madras Cafe (2013) 
156,Sarkar (2005) ,2005-07-1,124.0,"    Meet Subhash Nagre - a wealthy and influential resident of Bombay. He lives in a palatial house with his wife, Pushpa; sons Vishnu and his wife Amrita and their son; a second son, named Shankar, in the United States. Subhash and his family are thrilled when Shankar returns home, in the company of a gorgeous long-legged young woman named Pooja, who he plans to marry soon. While Subhash adores both his sons, he shows his open disappointment for Vishnu, whose language, childish actions, and his affair with a Bollywood actress named Sapna are just few of his wrong actions. When Vishnu finds out that a Bollywood actor is attempting to start an affair with Sapna, he angrily guns him down in front of several witnesses. Subhash asks Vishnu to leave the house, and thereafter Vishnu is arrested and charged with murder. Then all hell breaks lose in the Nagre household when a politician named Motilal Khurana is killed, and the killer names Subhash as the person who hired him to do this killing. ...","https://m.media-amazon.com/images/M/MV5BZTYwNGU2YzQtMDRjNS00MjlmLTk1MDEtMjBmYWQ3ZjY0NWRjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",236827283.0,108853000.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2197600793?playlistId=tt0432047,M,'There are no Rights and Wrongs. Only Power' - Sarkar        
157,Kabhi Haan Kabhi Naa (1994) ,1994-02-25,124.0,    Sunil and some of his friends start a band and perform at weddings and special occasions. Sunil is in love with Aana but Aana loves Chris; when Sunil finds out about this he decides to utilize the best of his powers to prevent the couple from meeting only to stand exposed in the eyes of Aana who throws him out from the music band. He finds an opportunity coming his way when Chris' parents arrange his marriage elsewhere but another calamity occurs when when Chris finds out that he failed his exam forcing him to forge a certificate which states that he is successful at the exam in the eyes of his parents.,"https://m.media-amazon.com/images/M/MV5BYmFjYTRmMzctNWU5YS00MjY2LTg4Y2EtZDZkMWI0YjIzMjVlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",252810872.0,331214202.0,NA,0.0,0.0,,M,Kabhi Haan Kabhi Naa (1994) 
158,Sanju (2018) ,2018-06-29,155.0,"    Few lives in our times are as dramatic and enigmatic as the saga of Sanjay Dutt. Coming from a family of cinema legends, he himself became a film star, and then saw dizzying heights and darkest depths: adulation of die-hard fans, unending battles with various addictions, brushes with the underworld, prison terms, loss of loved ones, and the haunting speculation that he might or might not be a terrorist. Sanju is in turns a hilarious and heartbreaking exploration of one man's battle against his own wild self and the formidable external forces trying to crush him. It depicts the journey of a man through everything that life can throw at him. Some true stories leave you thinking ""did this really happen?"" This is one such unbelievable story that happens to be true.","https://m.media-amazon.com/images/M/MV5BMjI3NTM1NzMyNF5BMl5BanBnXkFtZTgwOTE4NTgzNTM@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",1536700000.0,362339638.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi445954841?playlistId=tt6452574,M,One Man . . . Many Lives        
159,Darr (1993) ,1993-12-24,178.0,"    DARR is Rahul's (Shahrukh Khan) story whose love and obsession for Kiran (Juhi Chawla) frees him from all fears of life and death. It is Sunil's (Sunny Deol) story, whose enduring love and passion for Kiran gives him the courage to face the fear of death. It is Kiran's story caught between one man's love and another man's obsession. She fears one and fears for the other.","https://m.media-amazon.com/images/M/MV5BYTczYzgzNmUtZDBkOC00Mjg5LThmOWQtYjYzNjFjNzlhYmEyXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",213303653.0,257858956.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1061861145?playlistId=tt0109555,M,Love...Passion...Obsession                
160,Bheja Fry (2007) ,2007-04-13,,"    Ranjeet Thadani lives a wealthy lifestyle in Mumbai along with his wife, Sheetal, who is a singer, while he manages Soundtrack Industries. At the request of his friend, Jagdish Verma, he decides to invite a singer and Libran, Bharat Bhushan, to his residence for dinner, as well as listen to him sing. Ranjeet, suffering from back pain, does not realize that Bharat is also an Income-Tax Inspector, and upon arrival at Ranjeet's residence, will virtually and hilariously turn his life upside down.","https://m.media-amazon.com/images/M/MV5BODUzZmQ0YjMtZjVhYi00ODc1LWJjNWQtY2JjM2RmM2ZmMmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",245124562.0,442001978.0,NA,0.0,0.0,,M,Bheja Fry (2007) 
161,Goodachari (2018) ,2018-08-3,,"    A young NSA agent is framed for the murder of his bosses making him realize that now his mission is darker than expected and has some personal scores to settle regarding his father's death, a former NSA agent.","https://m.media-amazon.com/images/M/MV5BOWQwNWRlNmUtY2FkZC00YmQ3LTlkNzUtOTUyZmExMDNkYjE2XkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",493323966.0,239820970.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi3626089241?playlistId=tt7758160,M,Trinetra - 116        
162,Stree (2018) ,2018-08-31,,"    In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.","https://m.media-amazon.com/images/M/MV5BMjk4NGZiMzAtODU1NS00MmQ4LWJiNmQtNWU5ZWU4Y2VmNWI0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",305894789.0,436548610.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2807806745?playlistId=tt8108202,M,Stree (2018) 
163,Tanu Weds Manu Returns (2015) ,2015-05-22,,    Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns?,"https://m.media-amazon.com/images/M/MV5BMjMwMTExMjA1OV5BMl5BanBnXkFtZTgwNDI5MTcyNjE@._V1_UY67_CR0,0,45,67_AL_.jpg","India
",242872310.0,344088978.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi570603545?playlistId=tt2140465,M,Tanu Weds Manu Returns (2015) 
164,Rockstar (2011) ,2011-11-11,159.0,"    The film follows Janardhan Jhakar in a series of flashbacks and flash forwards, how the small collage boy became an international rock sensation ""Jordan"". To chase his dreams of a rockstar, the wanna-be singer his counseled that music and feelings only come with pain. In the process of which, he meets Heer, a tough on the outside and popular college girl, the both become friends, and as time passes by his dreams of music fade away as they spend time together. When heer moves away, Janardhan is thrown out of his house because of family misunderstandings. As he bides his time at a local mosque, his passion for music comes back to life. He is soon signed by a record label, where he makes more enemies than friends, his tour takes him to Prague, where he is reunited with a married Heer. Things go awry when the two share an intimate moment, and Jordan his deported to India on trespassing charges filed by Heer's husband. Now an angry painful and lonely JORDAN embarks on his journey to become...","https://m.media-amazon.com/images/M/MV5BOTc3NzAxMjg4M15BMl5BanBnXkFtZTcwMDc2ODQwNw@@._V1_UY67_CR2,0,45,67_AL_.jpg","India
",372209163.0,344808932.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi1485683481?playlistId=tt1839596,M,Rockstar (2011) 
165,24 (2016) ,2016-05-6,,"    A Sci-Fi family revenge drama happening between a scientist, his evil brother and the scientist's son, over a time travel gadget.","https://m.media-amazon.com/images/M/MV5BMGU2Y2JhZmItMDU4Ni00NDA4LTg0MGMtYjlkZWMwMDdiZWE0XkEyXkFqcGdeQXVyOTA0NTIzNzU@._V1_UX45_CR0,0,45,67_AL_.jpg","India
",201553140.0,255990116.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi428980249?playlistId=tt4981966,M,24 (2016) 
166,Kai po che! (2013) ,2013-02-22,,"    The story goes around the three friends who start a business, also providing coaching classes and tuition. Omi asks for help with his uncle, who is also a political leader, to start this business. Govind provides tuition classes to some children and Ishaan gives cricket coaching. They come to meet a boy, Ali who is gifted with hyper-reflex. Ishaan then starts special coaching for the boy so that the country gets a new star player. But unexpected things happen suddenly and the story takes a turn.","https://m.media-amazon.com/images/M/MV5BMTgwNTAwMjEzMF5BMl5BanBnXkFtZTcwNzMzODY4OA@@._V1._CR10,12.166671752929688,793,1053.000015258789_UY67_CR2,0,45,67_AL_.jpg","India
",227186383.0,499075660.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2820519961?playlistId=tt2213054,M,It's never too easy to achieve something valuable.        
167,Kuch Kuch Hota Hai (1998) ,1998-10-16,177.0,"    Rahul Khanna and Anjali Sharma were best friends at college. Anjali realizes that she has fallen in love with Rahul but she's too late because Rahul has already fallen for Tina Malhotra. Heartbroken, Anjali leaves the city. Tina and Rahul get married and soon Tina becomes pregnant, giving birth to a daughter which they call Anjali. Due to complications during pregnancy, Tina passes away. Anjali is brought up by her father, and each year on her birthday he allows his daughter to read one of her mother's letters. Through these letters she learns that her mother (Tina) knew that another Anjali was in love with Rahul, and vows to bring them together again.","https://m.media-amazon.com/images/M/MV5BNGNhNWMwNTgtZmNlOS00OGM3LWIxYzItOWQwZDJjMzQ3MzRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY67_CR1,0,45,67_AL_.jpg","India
",351416485.0,234970688.0,NA,0.0,0.0,https://www.imdb.com/video/imdb/vi2090842905?playlistId=tt0172684,M,You know you're in LOVE when...                
